OID_,___1,disblty,dscnnct,immgrnt,poverty,veterns,crtkrs_p,FI,pp_v_18,pp_v_16,crtkrs_c,z_dsblt,z_dscnn,z_mmgrn,z_pvrty,z_vtrns,z_crtkr,z_FI,UTsum,UTindex,Cns_T_N,Mncplty,NAME_y,area,ar_nm_1,are_nmb,comarea,comar_d,Cmmnt_A,perimtr,shape_r,shap_ln,Gegrphy,area_UT,UT_clss,STATEFP,PLACEFP,PLACENS,GEOID,NAME,NAMELSA,LSAD,CLASSFP,PCICBSA,PCINECT,MTFCC,FUNCSTA,ALAND,AWATER,INTPTLA,INTPTLO,Name2,Shp_Lng,Shap_Ar,layer,path
95,96.000000000000000,150.000000000000000,-11.215999999999999,621.548995403067011,250.000000000000000,0.000000000000000,12.701164400000000,84.631891012764896,3466.000000000000000,3494.000018000000182,44022.235810400001355,0.125575694885443,-1.070359461884090,2.525531150933770,-0.071259896988112,-0.582689954737931,-0.161721180362419,-0.011884167341610,45117.200696799998695,-0.122737354047863,"Census Tract 1906.01, Cook County, Illinois",Chicago,"Census Tract 1906.01, Cook County, Illinois",0.000000000000000,19.000000000000000,19.000000000000000,0.000000000000000,0.000000000000000,BELMONT CRAGIN,0.000000000000000,109099414.688999995589256,43311.707378999999491,Belmont Cragin,0.047153826880510,Low, , , , , , , , , , , , ,0.000000000000000,0.000000000000000, , ,BELMONT CRAGIN,0.143374347950000,0.001100164250000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
96,97.000000000000000,72.000000000000000,77.468000000000004,106.530669332990996,178.000000000000000,15.000000000000000,22.468601600000000,23.235063398140301,1395.000000000000000,1451.666703000000098,31343.699231999999029,0.366713483467717,0.489655801816999,0.287750351194640,0.648215100644745,0.589450042341589,0.610268663438204,-0.208861160491757,31815.932964700001321,0.607948189329736,"Census Tract 8614.03, Lake County, Illinois",Round Lake Park, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,Round Lake Park,0.134622319964667,Average, , , , ,Round Lake Park, , , , , , , ,0.000000000000000,0.000000000000000, , ,Round Lake Park,0.276325763590000,0.000638799830000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
97,98.000000000000000,25.000000000000000,-5.846000000000000,166.650747737008999,33.000000000000000,0.000000000000000,12.606796800000000,24.665097969362300,1874.000000000000000,1960.000011999999970,23625.137203199999931,-0.740490812095752,-1.064088473762230,0.537016121651441,-0.778419919428408,-0.582689954737931,-0.169179721153839,-0.297536821406716,23868.607048900001246,-0.165603221805733,"Census Tract 8043.15, Cook County, Illinois",Streamwood, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,Streamwood,-0.209790952868884,Low, , , , ,Streamwood, , , , , , , ,0.000000000000000,0.000000000000000, , ,Streamwood,0.406395428980000,0.002204913420000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
98,99.000000000000000,35.000000000000000,14.052000000000000,246.757558124371997,9.000000000000000,8.000000000000000,12.548490100000000,2.577723739158370,2172.000000000000000,2234.333357999999862,27255.320497199998499,-0.660248030396243,-0.808425564305886,1.081189285867280,-0.953079869673905,-0.181183436401300,-0.173788113232933,-0.601434557749843,27570.707779100001062,-0.163793593129826,"Census Tract 8645.15, Lake County, Illinois",Buffalo Grove, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,Buffalo Grove,-0.309338941210327,Low, , , , ,Buffalo Grove, , , , , , , ,0.000000000000000,0.000000000000000, , ,Buffalo Grove,0.829343944200000,0.002701145790000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
99,100.000000000000000,92.000000000000000,88.745999999999995,387.447004355106003,206.000000000000000,0.000000000000000,5.873834400000000,109.149887419720002,2365.000000000000000,2461.333360999999968,13891.618356000000858,-0.001046536678123,0.012377496351623,2.087057169971290,0.122967541417650,-0.582689954737931,-0.701333497529434,0.539688010461661,14774.961247799999910,-0.598904641447671,"Census Tract 5907, Cook County, Illinois",Chicago,"Census Tract 5907, Cook County, Illinois",0.000000000000000,59.000000000000000,59.000000000000000,0.000000000000000,0.000000000000000,MCKINLEY PARK,0.000000000000000,39431799.647900000214577,26014.096837100001721,Mckinley Park,-0.254429108263211,Very Low, , , , , , , , , , , , ,0.000000000000000,0.000000000000000, , ,MCKINLEY PARK,0.086276031100000,0.000397028370000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
100,101.000000000000000,91.000000000000000,7.366000000000000,1235.694406170000093,304.000000000000000,20.000000000000000,7.884240000000000,25.809866024096401,4832.000000000000000,5017.000020000000404,38096.647680000001856,-0.581600170415650,-0.941359025485271,3.990423153343030,-0.190789284400977,-0.131493681027685,-0.542436882855536,-0.495998694076908,39780.517952200003492,-0.398872996249351,"Census Tract 7608.03, Cook County, Illinois",Chicago,"Census Tract 7608.03, Cook County, Illinois",0.000000000000000,76.000000000000000,76.000000000000000,0.000000000000000,0.000000000000000,OHARE,0.000000000000000,371835607.686999976634979,173625.984659999987343,Ohare,-0.111958717550741,Very Low, , , , , , , , , , , , ,0.000000000000000,0.000000000000000, , ,OHARE,0.550052789480000,0.003752498990000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
101,102.000000000000000,164.000000000000000,171.336000000000013,371.632115161967022,542.000000000000000,0.000000000000000,16.311295999999999,85.550820130299300,3832.000000000000000,4112.000103999999737,62504.886272000003373,0.111687823346221,0.167103800292442,0.651609657833315,0.827754486273544,-0.582689954737931,0.123613127185900,-0.064983942924322,63839.405207299998438,0.132498332434632,"Census Tract 8206.03, Cook County, Illinois",Justice, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,Justice,0.044762211519466,Low, , , , ,Justice, , , , , , , ,0.000000000000000,0.000000000000000, , ,Justice,0.166008892620000,0.000808706290000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
102,103.000000000000000,171.000000000000000,267.829999999999984,297.234574814587972,620.000000000000000,7.000000000000000,15.545252800000000,134.471074242571007,4273.000000000000000,4171.000078000000030,66424.865214399993420,0.031299227195160,0.788769600573047,0.242292717048650,0.875183360603239,-0.404112108236932,0.063067299431560,0.167085288926594,67922.400863500006380,0.074204031952913,"Census Tract 8247.02, Cook County, Illinois",Midlothian, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,Midlothian,-0.008036603184846,Low, , , , ,Midlothian, , , , , , , ,0.000000000000000,0.000000000000000, , ,Midlothian,0.192850017950000,0.000788900900000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
103,104.000000000000000,0.000000000000000,69.424000000000007,146.462882181253008,97.000000000000000,0.000000000000000,4.931657500000000,8.593894643385619,1965.000000000000000,1927.333356000000094,9690.706987499999741,-1.126423765708100,0.011403761072714,0.343583390599592,-0.366542589957715,-0.582689954737931,-0.775800420937301,-0.520563458839255,10012.187764300000708,-0.749783077102504,"Census Tract 8443.10, DuPage County, Illinois",Downers Grove, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,Downers Grove,-0.339401560538154,Very Low, , , , ,Downers Grove, , , , , , , ,0.000000000000000,0.000000000000000, , ,Downers Grove,0.697032415480000,0.004152156290000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
104,105.000000000000000,9.000000000000000,88.140000000000001,179.123490798440997,52.000000000000000,0.000000000000000,16.967505599999999,24.142277227722801,1475.000000000000000,1545.333354000000099,25027.070759999998700,-0.949904573962313,0.590891336331721,1.198394170333810,-0.549554171878704,-0.582689954737931,0.175478026466181,-0.216177933405377,25379.476527999999234,0.181883093763640,"Census Tract 6202, Cook County, Illinois",Chicago,"Census Tract 6202, Cook County, Illinois",0.000000000000000,62.000000000000000,62.000000000000000,0.000000000000000,0.000000000000000,WEST ELSDON,0.000000000000000,32711091.425900001078844,26229.695600700000796,West Elsdon,0.130526033789414,Low, , , , , , , , , , , , ,0.000000000000000,0.000000000000000, , ,WEST ELSDON,0.083858071300000,0.000329175940000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
105,106.000000000000000,61.000000000000000,112.441999999999993,64.226642453618595,400.000000000000000,10.000000000000000,13.455188000000000,14.454775166417599,3600.000000000000000,3838.666795000000093,48438.676800000001094,-0.636228880605413,-0.174138649656704,-0.925377403002415,0.434361500463923,-0.279887122159055,-0.102125346852890,-0.529655513543181,49100.800217600000906,-0.099822229237213,"Census Tract 8451, DuPage County, Illinois",Clarendon Hills, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,Clarendon Hills,-0.357396911271992,Low, , , , ,Clarendon Hills, , , , , , , ,0.000000000000000,0.000000000000000, , ,Clarendon Hills,0.136067077750000,0.000510711930000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
106,107.000000000000000,164.000000000000000,291.413999999999987,268.561240774570990,328.000000000000000,0.000000000000000,21.401599999999998,154.728687402741997,2142.000000000000000,2629.666744000000108,45842.227200000001176,1.088535902478710,2.073882326792740,0.903213885708736,0.979348296686515,-0.582689954737931,0.525935958589176,1.201628563935490,47048.931128199998057,0.545021411058398,"Census Tract 5202, Cook County, Illinois",Chicago,"Census Tract 5202, Cook County, Illinois",0.000000000000000,52.000000000000000,52.000000000000000,0.000000000000000,0.000000000000000,EAST SIDE,0.000000000000000,83241728.049300000071526,52274.192849300001399,East Side,0.614066598252787,Average, , , , , , , , , , , , ,0.000000000000000,0.000000000000000, , ,EAST SIDE,0.158883827050000,0.000836533710000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
107,108.000000000000000,78.000000000000000,53.548000000000002,249.273421435767006,145.000000000000000,9.000000000000000,8.233401600000001,12.558673713491000,3437.000000000000000,3720.333377999999811,28298.201299200001813,-0.469890839372063,-0.584957534549047,0.151090021039109,-0.459619103396300,-0.297243001710419,-0.514840164952382,-0.538823283699818,28845.581394299999374,-0.508759014143830,"Census Tract 8253.04, Cook County, Illinois",Tinley Park, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,Tinley Park,-0.188065636766787,Very Low, , , , ,Tinley Park, , , , , , , ,0.000000000000000,0.000000000000000, , ,Tinley Park,0.926852431520000,0.004522829080000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
108,109.000000000000000,124.000000000000000,226.858000000000004,481.586143517082974,301.000000000000000,14.000000000000000,32.577702000000002,11.061876002601300,3453.000000000000000,3893.333400999999867,112490.805005999995046,-0.087540985185394,0.624865196143484,1.365042432853490,0.123836346875331,-0.140718835074584,1.409262573402710,-0.550253667565005,113649.311025999995763,1.402090200595010,"Census Tract 8080.02, Cook County, Illinois",Lincolnwood,"Census Tract 8080.02, Cook County, Illinois",0.000000000000000,2.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,WEST RIDGE,0.000000000000000,98429094.862100005149841,43020.689458300003025,Lincolnwood,0.775240422467500,High, , , , ,Lincolnwood, , , , , , , ,0.000000000000000,0.000000000000000, , ,Lincolnwood,0.138535913960000,0.000757611130000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
109,110.000000000000000,17.000000000000000,199.813999999999993,79.741382833616299,19.000000000000000,0.000000000000000,3.775856400000000,81.455466490372700,1450.000000000000000,1503.000007999999980,5474.991780000000290,-0.787249916434109,2.683980635441270,-0.147583249135385,-0.836865095273621,-0.582689954737931,-0.867151580139388,0.794075431289510,5872.002629319999869,-0.713167470114653,"Census Tract 8362, Cook County, Illinois",Chicago,"Census Tract 8362, Cook County, Illinois",0.000000000000000,41.000000000000000,41.000000000000000,0.000000000000000,0.000000000000000,HYDE PARK,0.000000000000000,45105380.173199996352196,29746.708201599998574,Hyde Park,-0.409753588870195,Very Low, , , , , , , , , , , , ,0.000000000000000,0.000000000000000, , ,HYDE PARK,0.098506412820000,0.000453895270000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
110,111.000000000000000,10.000000000000000,15.936000000000000,137.970073583546991,117.000000000000000,0.000000000000000,12.233440000000000,24.722294061606899,2634.000000000000000,2729.666689000000133,32222.880959999998595,-1.016592580427990,-0.820862925703908,-0.201333350564299,-0.430679171556006,-0.582689954737931,-0.198688757333145,-0.393360923635403,32528.509327600000688,-0.200238613214889,"Census Tract 8184.02, Cook County, Illinois",Westchester, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,Westchester,-0.082433466487740,Low, , , , ,Westchester, , , , , , , ,0.000000000000000,0.000000000000000, , ,Westchester,0.237940104710000,0.001034932680000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
111,112.000000000000000,152.000000000000000,289.055999999999983,719.404937787365952,311.000000000000000,11.000000000000000,10.902528000000000,37.341951457296602,4147.000000000000000,4302.333421000000271,45212.783616000000620,-0.066069485789416,0.870760417640809,2.296889823325960,-0.034102567031500,-0.293541361293911,-0.303880173049888,-0.403036639932462,46732.586505200000829,-0.254086165207947,"Census Tract 1303, Cook County, Illinois",Chicago,"Census Tract 1303, Cook County, Illinois",0.000000000000000,13.000000000000000,13.000000000000000,0.000000000000000,0.000000000000000,NORTH PARK,0.000000000000000,70288706.434300005435944,41581.948653899999044,North Park,0.671760213277414,Low, , , , , , , , , , , , ,0.000000000000000,0.000000000000000, , ,NORTH PARK,0.133870528810000,0.000709407070000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
112,113.000000000000000,32.000000000000000,102.843999999999994,685.427724030002992,124.000000000000000,0.000000000000000,14.745253000000000,22.016075744680901,5057.000000000000000,5008.000054000000091,74566.744420999995782,-0.943361654873808,-0.415579310470917,1.647084595308350,-0.688778537352415,-0.582689954737931,-0.000162359279992,-0.521068451575514,75533.032220799999777,0.012538130430824,"Census Tract 8024.02, Cook County, Illinois",Riverwoods, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,Riverwoods,-0.190936358378136,Low, , , , ,Riverwoods, , , , , , , ,0.000000000000000,0.000000000000000, , ,Riverwoods,0.212895388480000,0.001132745040000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
113,114.000000000000000,18.000000000000000,39.095999999999997,27.596606278223700,24.000000000000000,0.000000000000000,6.618262600000000,9.827480338476850,1336.000000000000000,1492.000048999999990,8841.998833600000580,-0.736654592317330,-0.259293324233416,-0.887585727638038,-0.773819474262408,-0.582689954737931,-0.642496056543503,-0.444876304676795,8960.518920219999927,-0.641903061933433,"Census Tract 7205, Cook County, Illinois",Chicago,"Census Tract 7205, Cook County, Illinois",0.000000000000000,72.000000000000000,72.000000000000000,0.000000000000000,0.000000000000000,BEVERLY,0.000000000000000,88779363.938400000333786,44591.485100899997633,Beverly,-0.206962666998186,Very Low, , , , , , , , , , , , ,0.000000000000000,0.000000000000000, , ,BEVERLY,0.140167514090000,0.000892294420000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
114,115.000000000000000,109.000000000000000,64.304000000000002,0.000000000000000,264.000000000000000,0.000000000000000,27.562799999999999,248.715735607676010,1184.000000000000000,1370.666699999999992,32634.355200000001787,1.536852609379040,0.311788483581520,-1.283650338806360,1.885286558094970,-0.582689954737931,1.012899296897040,4.699409730094350,33320.374935599997116,1.047689723917610,"Census Tract 2605, Cook County, Illinois",Chicago,"Census Tract 2605, Cook County, Illinois",0.000000000000000,26.000000000000000,26.000000000000000,0.000000000000000,0.000000000000000,WEST GARFIELD PARK,0.000000000000000,36092848.815099999308586,26238.541979599998740,West Garfield Park,1.117785533971850,High, , , , , , , , , , , , ,0.000000000000000,0.000000000000000, , ,WEST GARFIELD PARK,0.082207881380000,0.000363686430000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
115,116.000000000000000,103.000000000000000,139.746000000000009,890.748829762890978,363.000000000000000,0.000000000000000,8.156798000000011,46.768208289054201,4467.000000000000000,4505.333431000000019,36436.416665999997349,-0.459367123020279,-0.126546391554714,2.949927234994730,0.047205743427950,-0.582689954737931,-0.520894690821108,-0.365854521092946,37979.679704100002709,-0.432253924483290,"Census Tract 8116, Cook County, Illinois",Schiller Park,"Census Tract 8116, Cook County, Illinois",0.000000000000000,76.000000000000000,76.000000000000000,0.000000000000000,0.000000000000000,OHARE,0.000000000000000,371835607.686999976634979,173625.984659999987343,Schiller Park,0.000000000000000,Very Low, , , , ,Schiller Park, , , , , , , ,0.000000000000000,0.000000000000000, , ,Schiller Park,0.157766717490000,0.000778996970000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
116,117.000000000000000,34.000000000000000,278.338000000000022,52.281515232786802,348.000000000000000,42.000000000000000,41.140125300000001,44.827942016020799,921.000000000000000,1185.000066999999945,37890.055401300000085,-0.058449647472953,5.494931961462380,-0.338917546453940,3.894149918061460,4.388405407469020,2.086011621343540,0.603664091745903,38689.502858499996364,2.122420036762690,"Census Tract 3602, Cook County, Illinois",Chicago,"Census Tract 3602, Cook County, Illinois",0.000000000000000,36.000000000000000,36.000000000000000,0.000000000000000,0.000000000000000,OAKLAND,0.000000000000000,16913961.040800001472235,19565.506153300000733,Oakland,1.044407285613420,High, , , , , , , , , , , , ,0.000000000000000,0.000000000000000, , ,OAKLAND,0.062936608030000,0.000170283250000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
117,118.000000000000000,90.000000000000000,-25.026000000000000,671.860473023128975,88.000000000000000,20.000000000000000,8.996452500000000,3.085902409772350,4701.000000000000000,4796.666739000000234,42292.323202500003390,-0.572571802668249,-1.125709349210060,1.715641632047300,-0.764022072703296,-0.118920460041503,-0.454530839891871,-0.614893981454424,43140.243577900000673,-0.421076961919193,"Census Tract 8501.01, Kane County, Illinois",Algonquin, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,Algonquin,-0.481066931321297,Very Low, , , , ,Algonquin, , , , , , , ,0.000000000000000,0.000000000000000, , ,Algonquin,0.739340751510000,0.003558001470000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
118,119.000000000000000,207.000000000000000,614.025999999999954,75.824794575621397,317.000000000000000,37.000000000000000,20.204245600000000,154.081261187762010,4828.000000000000000,5223.333411999999953,97546.097756799994386,0.113927017219771,2.259639158307370,-0.972806192442051,-0.155187987625070,0.252714711780426,0.431300547344352,0.178356901263454,98951.029812599997967,0.438566632416493,"Census Tract 8299.02, Cook County, Illinois",Hazel Crest, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,Hazel Crest,0.689828106427744,Average, , , , ,Hazel Crest, , , , , , , ,0.000000000000000,0.000000000000000, , ,Hazel Crest,0.260619877850000,0.000955863330000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
119,120.000000000000000,82.000000000000000,85.748000000000005,5.368808209696970,108.000000000000000,5.000000000000000,15.355782000000000,20.142129807692299,1512.000000000000000,1527.333370000000059,23217.942384000001766,0.442505999257561,0.566241476209432,-1.208380107843820,-0.080348251524080,-0.222210392144031,0.048092078162999,-0.293482059283481,23524.201322000000800,0.050129272059481,"Census Tract 8840.06, Will County, Illinois",Ritchie, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,Ritchie,0.050129272059481,Low, , , , ,Ritchie, , , , , , , ,0.000000000000000,0.000000000000000, , ,Ritchie,0.082464621650000,0.000287838530000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
120,121.000000000000000,82.000000000000000,110.340000000000003,168.359864861310996,305.000000000000000,0.000000000000000,16.204200000000000,30.440557063048701,2581.000000000000000,3066.000070999999934,41823.040200000003097,-0.207314193980831,0.010507701790581,-0.107817440042928,0.525936362189181,-0.582689954737931,0.115148570658045,-0.332244634233476,42519.180621899999096,0.115998653606580,"Census Tract 8222, Cook County, Illinois",Oak Lawn, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,Oak Lawn,0.159143881615150,Low, , , , ,Oak Lawn, , , , , , , ,0.000000000000000,0.000000000000000, , ,Oak Lawn,0.301645980360000,0.002401584980000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
121,122.000000000000000,134.000000000000000,169.409999999999997,19.283796522827899,248.000000000000000,0.000000000000000,29.609000000000002,75.781671927939797,1349.000000000000000,1519.000074999999924,39942.540999999997439,1.747229001654920,2.093445496199380,-1.011809974044220,1.377703524789450,-0.582689954737931,1.174624996897940,0.794075431289509,40589.016468499998155,1.179841884650870,"Census Tract 4005, Cook County, Illinois",Chicago,"Census Tract 4005, Cook County, Illinois",0.000000000000000,40.000000000000000,40.000000000000000,0.000000000000000,0.000000000000000,WASHINGTON PARK,0.000000000000000,42373881.484200000762939,28175.316086599999835,Washington Park,1.063760895866860,High, , , , , , , , , , , , ,0.000000000000000,0.000000000000000, , ,WASHINGTON PARK,0.088611419530000,0.000426399560000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
122,123.000000000000000,99.000000000000000,28.489999999999998,381.303905276254000,59.000000000000000,17.000000000000000,8.472370500000000,4.114712692242690,3295.000000000000000,3503.333376999999928,27916.460797499999899,-0.257220765381737,-0.757602497449203,1.046956335685190,-0.774573768909539,-0.020276195896437,-0.495952757743435,-0.599861706920880,28505.369415500001196,-0.475054321848495,"Census Tract 8401.02, DuPage County, Illinois",Wood Dale, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,Wood Dale,-0.350742946538875,Very Low, , , , ,Wood Dale, , , , , , , ,0.000000000000000,0.000000000000000, , ,Wood Dale,0.401071904360000,0.001363297650000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
123,124.000000000000000,11.000000000000000,28.550000000000001,84.726898299621396,26.000000000000000,0.000000000000000,2.781288400000000,18.912693064054700,2047.000000000000000,2126.333356000000094,5693.297354799999994,-0.970964617573952,-0.611607131033000,-0.430414369973946,-0.842078453122741,-0.582689954737931,-0.945759343798119,-0.397081615135126,5862.486946160000116,-0.934501485812889,"Census Tract 319, Cook County, Illinois",Chicago,"Census Tract 319, Cook County, Illinois",0.000000000000000,3.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,UPTOWN,0.000000000000000,65095642.728900000452995,46972.794554899999639,Uptown,-0.605646406255771,Very Low, , , , , , , , , , , , ,0.000000000000000,0.000000000000000, , ,UPTOWN,0.153609095450000,0.000656803960000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
124,125.000000000000000,249.000000000000000,200.945999999999998,186.498426940622011,80.000000000000000,14.000000000000000,9.983628000000000,66.392286146244302,2769.000000000000000,2965.000059999999849,27644.665931999999884,1.475040306698030,0.886941388357562,0.063232023625228,-0.632085877327906,-0.031542870520692,-0.376507357944242,-0.023069458278893,28441.502645100001246,-0.348211391142410,"Census Tract 8511.01, Kane County, Illinois",Elgin, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,Elgin,-0.121152220366824,Low, , , , ,Elgin, , , , , , , ,0.000000000000000,0.000000000000000, , ,Elgin,2.508591806290000,0.010870203080000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
